content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,review_without_stopwords,wordCount,wordCount_after_stopwords
mantap,5,0.0,0.0,Positive,mantap,1,1
kenapa kok gk ada rutenya💔,3,0.0,0.0,Neutral,gk rutenya💔,5,2
lumayan bagus,5,0.0,0.0,Positive,lumayan bagus,2,2
"kenapa kok eror"" trus ini",2,0.0,0.0,Negative,"eror"" trus",5,2
ok,5,0.5,0.5,Positive,ok,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
buat driving blm bisa ya..,3,0.0,0.0,Neutral,driving blm ya..,5,3
nice,5,0.6,1.0,Positive,nice,1,1
bagus,5,0.0,0.0,Positive,bagus,1,1
jangan didownload,1,0.0,0.0,Negative,didownload,2,1
informatif,5,0.0,0.0,Positive,informatif,1,1
mantab,5,0.0,0.0,Positive,mantab,1,1
gps tidak akurat,1,0.0,0.0,Negative,gps akurat,3,2
mantap,5,0.0,0.0,Positive,mantap,1,1
"aplikasi cupu, masih lebih canggih mi fit",1,0.4,0.4,Negative,"aplikasi cupu, canggih mi fit",7,5
very good application,5,0.9099999999999999,0.7800000000000001,Positive,very good application,3,3
mantap super mantap,5,0.3333333333333333,0.6666666666666666,Positive,mantap super mantap,3,3
aplication good,5,0.7,0.6000000000000001,Positive,aplication good,2,2
grafiknya kok lurus ajah. ada masalah apa ya,3,0.0,0.0,Neutral,grafiknya lurus ajah. ya,8,4
sering eror padahal sudah d setting,3,0.0,0.0,Neutral,eror d setting,6,3
saya tidak tau kenapa hasil record sering tidak sesuai,3,0.0,0.0,Neutral,tau hasil record sesuai,9,4
usefull,5,0.0,0.0,Positive,usefull,1,1
aplikasi bagus.,5,0.0,0.0,Positive,aplikasi bagus.,2,2
"setelah update malah parah nih ga berhenti, malah dibilang berhenti, kalo ga di buka terus malah kemana2 gps nya, beberapa hari lalu dipake ga gini2 amat..",1,0.0,0.0,Negative,"update parah nih ga berhenti, dibilang berhenti, kalo ga buka kemana2 gps nya, dipake ga gini2 amat..",26,17
sediakan bahasa indonesia ny juga,3,0.0,0.0,Neutral,sediakan bahasa indonesia ny,5,4
sangat akurat,5,0.0,0.0,Positive,akurat,2,1
mantap,1,0.0,0.0,Negative,mantap,1,1
"aplikasi bagus banget, sangat membantu trimakasih.....",5,0.0,0.0,Positive,"aplikasi bagus banget, membantu trimakasih.....",6,5
mantap,4,0.0,0.0,Positive,mantap,1,1
sangat memuaskan,5,0.0,0.0,Positive,memuaskan,2,1
"activitas tdk bisa terecord semua. gps terpotong. misal jarak sesungguhnya 15km, yg terecord di strava cuma 9km",1,0.0,0.0,Negative,"activitas tdk terecord semua. gps terpotong. jarak sesungguhnya 15km, yg terecord strava 9km",17,13
kita coba dlu ya,2,0.0,0.0,Negative,coba dlu ya,4,3
best application,5,1.0,0.3,Positive,best application,2,2
"barusan coba pake aplikasi ini, pas sudah sampai saya cek rutenya sejauh 20km, begitu sayabtekan finist rutenya jadi 39km, dan rutenya belok2 gak jelas, mohon diperbaiki 🙏",1,0.0,0.0,Negative,"barusan coba pake aplikasi ini, pas cek rutenya 20km, sayabtekan finist rutenya 39km, rutenya belok2 gak jelas, mohon diperbaiki 🙏",27,20
masih ada yg minus om speed kurang akurat 🙏🙏,4,-0.1,0.1,Positive,yg minus om speed akurat 🙏🙏,9,6
aplikasi yang bagus.,5,0.0,0.0,Positive,aplikasi bagus.,3,2
"menurut saya harus perlu ada pembenahan lagi,sebab saat saya mau melakukan save data lari saya tiba tiba hilang,,,dan bagi saya itu sangat mengecewakan. sebab saya suda lari jauh jauh tiba tiba gak bisa ke save. dan ini uda lebih 3x saya ngalamin.",1,0.0,0.0,Negative,"pembenahan lagi,sebab save data lari hilang,,,dan mengecewakan. suda lari gak save. uda 3x ngalamin.",42,14
sangat baik utk mendokumentasikan aktivitas olahraga... aplikasi lancar,5,0.0,0.0,Positive,utk mendokumentasikan aktivitas olahraga... aplikasi lancar,8,6
pengen gabung,5,0.0,0.0,Positive,pengen gabung,2,2
mantap,5,0.0,0.0,Positive,mantap,1,1
very goods,5,0.2,0.3,Positive,very goods,2,2
"jarak saya dikorting 2 km, tolong perbaiki aplikasinya",2,0.0,0.0,Negative,"jarak dikorting 2 km, tolong perbaiki aplikasinya",8,7
tidak sesuai rute,1,0.0,0.0,Negative,sesuai rute,3,2
"tolong segera diperbaiki bugnya dulu saya suka tapi kenapa sekarang jadi banyak bugnya gini dari rutenya berbelok belok padahal lurus saja, dan juga waktu dan pace nya error padahal saya hanya bersepeda selama 1 jam tapi di strava tertulis 88 jam lebih.",1,0.0,0.0,Negative,"tolong diperbaiki bugnya suka bugnya gini rutenya berbelok belok lurus saja, pace nya error bersepeda 1 jam strava tertulis 88 jam lebih.",42,22
tidak bisa cancel membership... sampah,1,0.0,0.0,Negative,cancel membership... sampah,5,3
gimana cara upgrade jd versi 162 ya,5,0.0,0.0,Positive,gimana upgrade jd versi 162 ya,7,6
aplikasi keren weee,5,0.0,0.0,Positive,aplikasi keren weee,3,3
bagus dan sangat membantu.,5,0.0,0.0,Positive,bagus membantu.,4,2
sangat membantu dlm latihan,5,0.0,0.0,Positive,membantu dlm latihan,4,3
"mohon diperbaikin lagi untuk jarak tempuh, karenan jarak tempuh sy dengan kawan saya berbeda padahal kita sedang lari bersama",1,0.0,0.0,Negative,"mohon diperbaikin jarak tempuh, karenan jarak tempuh sy kawan berbeda lari",19,11
"please, add security/feature for forced close app if developer mode is on, some people use fake gps for fake workout.",5,-0.43333333333333335,0.7333333333333334,Positive,"please, add security/feature for forced close app if developer mode is on, some people use fake gps for fake workout.",20,20
bagus dan simpel,5,0.0,0.0,Positive,bagus simpel,3,2
puasss,5,0.0,0.0,Positive,puasss,1,1
"lumayan bagus sih tapi ada masalah dimana barusan saya tidak bisa mengunggah record saya, saya menunggu lama masih belum bisa ke unggah record saya, tiba tiba record saya hilang tanpa masukan seperti adanya masalah pada aplikasi ini, tolong cukup saya saja yang merasakan jangan sampai terjadi kepada orang setelah saya. terimakasih",3,0.0,0.0,Neutral,"lumayan bagus sih dimana barusan mengunggah record saya, menunggu unggah record saya, record hilang masukan aplikasi ini, tolong merasakan orang saya. terimakasih",51,22
mantabh,5,0.0,0.0,Positive,mantabh,1,1
mantap..bisa buat kontrol peningkatan kemampuan dan kesehatan jantung,5,0.0,0.0,Positive,mantap..bisa kontrol peningkatan kemampuan kesehatan jantung,8,6
mantap betul,4,0.0,0.0,Positive,mantap,2,1
aplikasi yg bagus sesuai kebutuhan 👍👏,3,0.0,0.0,Neutral,aplikasi yg bagus sesuai kebutuhan 👍👏,6,6
ok,4,0.5,0.5,Positive,ok,1,1
"apps untuk sport yg handal, terukur & terarah, juga utk media sosialisasi penggemar sport yg berdedikasi.",5,0.0,0.0,Positive,"apps sport yg handal, terukur & terarah, utk media sosialisasi penggemar sport yg berdedikasi.",16,14
coba 2 dulu ya,2,0.0,0.0,Negative,coba 2 ya,4,3
kenapa kok rute naik sepeda lurus tanpa ada belokan.... padahal kalo dari sinyal provider/gps aman2 karena masih di dalam kota.... tapi ini ibaratnya naik sepeda yg ada sayapnya.... luruuuuussss.... luruuusssss..... dari titik awal sampai di titik tertentu lurus aja.... dari beberapa titik menuju titik selanjutnya luruuuussss.... hayolahhhh diperbaiki.... perbaiki.... perbaiki... pasti banyak yang pakai kalau semakin bagus....,1,0.0,0.0,Negative,rute sepeda lurus belokan.... kalo sinyal provider/gps aman2 kota.... sepeda yg sayapnya.... luruuuuussss.... luruuusssss..... titik titik lurus aja.... titik titik luruuuussss.... hayolahhhh diperbaiki.... perbaiki.... perbaiki... pakai bagus....,57,27
aduh kenapa yaa ko ga sesuai dengan hasil treak jauh bangt angkany... tolong tu adnin di tinjau kembali ....,1,0.0,0.0,Negative,aduh yaa ko ga sesuai hasil treak bangt angkany... tolong tu adnin tinjau ....,19,14
keren sihh,5,0.0,0.0,Positive,keren sihh,2,2
top,5,0.5,0.5,Positive,top,1,1
perjalanan jadi dapat terlihat secara jelas,5,0.0,0.0,Positive,perjalanan,6,1
memudahkan perjalanan dan olahraga,4,0.0,0.0,Positive,memudahkan perjalanan olahraga,4,3
good apps..,5,0.7,0.6000000000000001,Positive,good apps..,2,2
kadang tidak tepat,2,0.0,0.0,Negative,kadang,3,1
keren..,4,0.0,0.0,Positive,keren..,1,1
ntap!!!,5,0.0,0.0,Positive,ntap!!!,1,1
"lari lurus jadi belok, waktu sama jarak juga gak sesuai. tolong perbaiki secepatnya",1,0.0,0.0,Negative,"lari lurus belok, jarak gak sesuai. tolong perbaiki secepatnya",13,9
i haven't been able to sync from my smartwatch for 2 days,1,0.5,0.625,Negative,i haven't been able to sync from my smartwatch for 2 days,12,12
mantap,5,0.0,0.0,Positive,mantap,1,1
"mohon maaf sebelumnya, waktunya tidak akurat, padahal saya sama temen temen saya, yang lain waktunya sesuai sama jaraknya, sedangkan saya waktu tempuhnya berbeda, mohon untuk diperbaiki dalam mengolah waktu yang ditempuh dalam jarak meter, agar tidak ada kesalahan, masa untuk jarak 2,4 km hanya ditempuh 6 menitan, padahal itu untuk laporan tugas saya. terima kasih",1,0.0,0.0,Negative,"mohon maaf sebelumnya, akurat, temen temen saya, sesuai jaraknya, tempuhnya berbeda, mohon diperbaiki mengolah ditempuh jarak meter, kesalahan, jarak 2,4 km ditempuh 6 menitan, laporan tugas saya. terima kasih",55,29
.pace dan jarak gak sesuai..apa sudah diperbaiki...,3,0.0,0.0,Neutral,.pace jarak gak sesuai..apa diperbaiki...,7,5
sangat memotivasi utk berolahraga.,5,0.0,0.0,Positive,memotivasi utk berolahraga.,4,3
👍,5,0.0,0.0,Positive,👍,1,1
why now notes on my strava e-bike huh? then my kilometer does not add to the challenges of the bicycle throphy that i follow? please explain why?,2,0.0,0.0,Negative,why now notes on my strava e-bike huh? then my kilometer does not add to the challenges of the bicycle throphy that i follow? please explain why?,27,27
"sekarang jaraknya tidak sesuai sama yang ada,pace lari juga tidak sesuai. terdapat banyak bug akhir"" ini",3,0.0,0.0,Neutral,"jaraknya sesuai ada,pace lari sesuai. bug akhir""",16,7
mantapppp,4,0.0,0.0,Positive,mantapppp,1,1
ok👍,4,0.0,0.0,Positive,ok👍,1,1
"bagus, tapi kok rutenya nggak beraturan padahal udah nge aktifkan gps nya",4,0.0,0.0,Positive,"bagus, rutenya nggak beraturan udah nge aktifkan gps nya",12,9
lari jauh jauh eh trek yg kerekam malah ngawur. sampek nyebrang sungai. aku lari min gak terbang.,1,0.0,0.0,Negative,lari eh trek yg kerekam ngawur. sampek nyebrang sungai. lari min gak terbang.,17,13
"pemakaian pertama tidak akurat, setelah coba mulai akurat, dan tolong tuk maps nya di update kembali soalnya masih pakai maps lama..",4,0.0,0.0,Positive,"pemakaian akurat, coba akurat, tolong tuk maps nya update pakai maps lama..",21,12
kacau ni aplikasinya,1,0.0,0.0,Negative,kacau ni aplikasinya,3,3
oke,5,0.0,0.0,Positive,oke,1,1
lumayan,4,0.0,0.0,Positive,lumayan,1,1
"assalamualaikum warahmatullahi wabarakatuh yang terhormat pihak strava indonesia 🙏. mohon maaf, bug yg terjadi pada aplikasi saya sejak 6 hari masih belum diperbaiki. pace, waktu, jarak serta peta error. mohon bantuannya kepada pihak strava untuk membenahinya",1,0.0,0.0,Negative,"assalamualaikum warahmatullahi wabarakatuh terhormat strava indonesia 🙏. mohon maaf, bug yg aplikasi 6 diperbaiki. pace, waktu, jarak peta error. mohon bantuannya strava membenahinya",36,23
"aplikasi yg membuat saya bisa menyipan lokasi dan mendatanginya kembali, trs dikembangkan dan mempermudah layanan.",5,0.0,0.0,Positive,"aplikasi yg menyipan lokasi mendatanginya kembali, trs dikembangkan mempermudah layanan.",15,10
ok buat gowes,4,0.5,0.5,Positive,ok gowes,3,2
"error, sering unsync ga bisa post",3,0.0,0.0,Neutral,"error, unsync ga post",6,4
"untuk pengguna yg gps nya error sering d maps lurus ,cba buka di settingan smartphone > buka settingan aplikasinya > buka settingan aplikasi strava didalamnya ada pengaturan baterai > ubah gunakan baterai tanpa batas dibackground smartphone , udah gitu sajah mudah ko gampang.trmksh bnyk smwanya",5,0.0,0.0,Positive,"pengguna yg gps nya error d maps lurus ,cba buka settingan smartphone > buka settingan aplikasinya > buka settingan aplikasi strava didalamnya pengaturan baterai > ubah baterai batas dibackground smartphone , udah gitu sajah mudah ko gampang.trmksh bnyk smwanya",45,39
mantap banget setujjjjjjjuuuuuuu,5,0.0,0.0,Positive,mantap banget setujjjjjjjuuuuuuu,3,3
tambahakan bahasa indo,4,0.0,0.0,Positive,tambahakan bahasa indo,3,3
"newbie roadbike, enak pake strava",5,0.0,0.0,Positive,"newbie roadbike, enak pake strava",5,5
appsnya bagus.,5,0.0,0.0,Positive,appsnya bagus.,2,2
posisi gps tidak akurat,1,0.0,0.0,Negative,posisi gps akurat,4,3
susah,3,0.0,0.0,Neutral,susah,1,1
"udah capek""gowes rute panjang.trnyata yg ke record cmn 6km.pdhl temen pake r*live dpt 55km.sering lost gps",2,0.0,0.0,Negative,"udah capek""gowes rute panjang.trnyata yg record cmn 6km.pdhl temen pake r*live dpt 55km.sering lost gps",16,15
maap niih untuk apsnya gk akurat untuk track jauhnya sepedaan buang-buang waktu saja 🙁👎,1,0.0,0.0,Negative,maap niih apsnya gk akurat track jauhnya sepedaan buang-buang 🙁👎,14,10
kereeen,5,0.0,0.0,Positive,kereeen,1,1
"aplikasinya bagus, cuma autopaused nya kurang akurat sama punyaku gada perhitungan kalorinya kenapa ya?",4,0.0,0.0,Positive,"aplikasinya bagus, autopaused nya akurat punyaku gada perhitungan kalorinya ya?",14,10
good app,5,0.7,0.6000000000000001,Positive,good app,2,2
bagus,5,0.0,0.0,Positive,bagus,1,1
pay pay pay owwwe,3,0.0,0.0,Neutral,pay pay pay owwwe,4,4
"track yang aku laluin lumayan jauh, dan rutenya muter, masa pas finish petanya langsung lurus, padahal internet stabil 😏",1,0.0,0.0,Negative,"track laluin lumayan jauh, rutenya muter, pas finish petanya langsung lurus, internet stabil 😏",19,14
nice!!!,4,1.0,1.0,Positive,nice!!!,1,1
cara cek kalori gimana ya?,5,0.0,0.0,Positive,cek kalori gimana ya?,5,4
good,5,0.7,0.6000000000000001,Positive,good,1,1
easy to use 👍,5,0.43333333333333335,0.8333333333333334,Positive,easy to use 👍,4,4
aplikatif. fungsional. mudah digunakan. informasi juga cukup lengkap.,5,0.0,0.0,Positive,aplikatif. fungsional. mudah digunakan. informasi lengkap.,8,6
sering ga kebaca segmennya knpa ya,4,0.0,0.0,Positive,ga kebaca segmennya knpa ya,6,5
bagus,5,0.0,0.0,Positive,bagus,1,1
biasa aja...sering error. masa trek belok2 ditampilkan lurus.,3,0.0,0.0,Neutral,aja...sering error. trek belok2 ditampilkan lurus.,8,6
"peta kok jadi gak detail nama2 lokasi dan daerahnya,gak kayak dulu teliti bgt peta nya (sampe mirip google map yg seri lama)...semua skrg juga msti berbayar,mau lihat waktu segmen dll...jauuhh lebih bagus dan menyenangkan yang lama",1,0.0,0.0,Negative,"peta gak detail nama2 lokasi daerahnya,gak kayak teliti bgt peta nya (sampe google map yg seri lama)...semua skrg msti berbayar,mau lihat segmen dll...jauuhh bagus menyenangkan",36,25
map nya sering missing...🙈,1,0.0,0.0,Negative,map nya missing...🙈,4,3
jos,5,0.0,0.0,Positive,jos,1,1
👍,5,0.0,0.0,Positive,👍,1,1
baru ikut...sepertinya ok banget..,4,0.5,0.5,Positive,ikut...sepertinya ok banget..,4,3
kenapa ukuran kalori nya tidak ada.,5,0.0,0.0,Positive,ukuran kalori nya ada.,6,4
bagus untuk progres lari saya,5,0.0,0.0,Positive,bagus progres lari,5,3
good,5,0.7,0.6000000000000001,Positive,good,1,1
keren,5,0.0,0.0,Positive,keren,1,1
good....,5,0.7,0.6000000000000001,Positive,good....,1,1
keknya erorr ni aplikasi. dua kali saya pake ehh maps nya amburadul gak suka lahhh,1,0.0,0.0,Negative,keknya erorr ni aplikasi. kali pake ehh maps nya amburadul gak suka lahhh,15,13
"gps sering eror, maps juga gak sesuai",1,0.0,0.0,Negative,"gps eror, maps gak sesuai",7,5
bisa set bahass indonesianya gmn ya saya ga ngerti jd bingung,3,0.0,0.0,Neutral,set bahass indonesianya gmn ya ga ngerti jd bingung,11,9
"sering errot, while riding nutup sndiri & rute recordny jd lompat g sesuai jln yg ditempuh.. dulu pdhl nggak gini deh..",3,0.0,0.0,Neutral,"errot, while riding nutup sndiri & rute recordny jd lompat g sesuai jln yg ditempuh.. pdhl nggak gini deh..",21,19
luar biasa,5,0.0,0.0,Positive,,2,0
mantul,5,0.0,0.0,Positive,mantul,1,1
"update bahasa indonesia lah,..",3,0.0,0.0,Neutral,"update bahasa indonesia lah,..",4,4
bagus banget aplikasinya,5,0.0,0.0,Positive,bagus banget aplikasinya,3,3
fitur nya sdh mulai banyak yg berbayar 😱😨,2,0.0,0.0,Negative,fitur nya sdh yg berbayar 😱😨,8,6
suka,5,0.0,0.0,Positive,suka,1,1
bagus aplikasinya,5,0.0,0.0,Positive,bagus aplikasinya,2,2
no result without pay,1,0.0,0.0,Negative,no result without pay,4,4
bagus aplikasinya,5,0.0,0.0,Positive,bagus aplikasinya,2,2
mau tanya dong ko untuk gps pada map hanya garis lurus aja yaa apa ada pengaturan yang harus di ubah?,3,0.0,0.0,Neutral,ko gps map garis lurus aja yaa pengaturan ubah?,20,9
ok,5,0.5,0.5,Positive,ok,1,1
segini dlu kalo oke kita edit,4,0.0,0.0,Positive,segini dlu kalo oke edit,6,5
aplikasi tidak berguna..padahal melewati banyak belokan..tapi langsung muncul garis lurus..payah..,1,0.0,0.0,Negative,aplikasi berguna..padahal melewati belokan..tapi langsung muncul garis lurus..payah..,10,8
keren aplikasinya,5,0.0,0.0,Positive,keren aplikasinya,2,2
mantap,5,0.0,0.0,Positive,mantap,1,1
cool,5,0.35,0.65,Positive,cool,1,1
cara setting biar jarak jadi satuan km gimana ya?,3,0.0,0.0,Neutral,setting biar jarak satuan km gimana ya?,9,7
mantap,5,0.0,0.0,Positive,mantap,1,1
top,5,0.5,0.5,Positive,top,1,1
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,0.0,0.0,Positive,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,1,1
good stuff,5,0.7,0.6000000000000001,Positive,good stuff,2,2
good,3,0.7,0.6000000000000001,Neutral,good,1,1
akurat banget 👍👍👍👍,4,0.0,0.0,Positive,akurat banget 👍👍👍👍,3,3
keren,5,0.0,0.0,Positive,keren,1,1
"cukup puas, sayang harus online:v",4,0.0,0.0,Positive,"puas, sayang online:v",5,3
coba dulu,3,0.0,0.0,Neutral,coba,2,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
mantap aplikasinya,5,0.0,0.0,Positive,mantap aplikasinya,2,2
waktu saya bersepeda dan saya taruh hp di saku saya pertengahan jalanya strava tiba tiba tidak mengakses lagi rute yang saya tempuh,1,0.0,0.0,Negative,bersepeda taruh hp saku pertengahan jalanya strava mengakses rute tempuh,22,10
bagus,5,0.0,0.0,Positive,bagus,1,1
p a s,4,0.0,0.0,Positive,p a s,3,3
excellent,5,1.0,1.0,Positive,excellent,1,1
apliasi tidak dapat merespon,2,0.0,0.0,Negative,apliasi merespon,4,2
"running dan bike rutenya salah terus jadi kita nggak tau udah nempuh brp km , sangat mengecewakan padahal aplikasi berbayar masa masih error gini",3,0.0,0.0,Neutral,"running bike rutenya salah nggak tau udah nempuh brp km , mengecewakan aplikasi berbayar error gini",24,16
semoga lancar,4,0.0,0.0,Positive,semoga lancar,2,2
"hi strava, can you arrange more languages, especially indonesian. let us more easily understand how to use your application according to the language in our country. thank you.",4,0.35833333333333334,0.7083333333333334,Positive,"hi strava, can you arrange more languages, especially indonesian. let us more easily understand how to use your application according to the language in our country. thank you.",28,28
너비 bermanfaat,3,0.0,0.0,Neutral,너비 bermanfaat,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
dengan ada nya aplikasi strava chusus running maka saya dapat peroleh data hasil running berupa peta running dan pace. calori .juga elevasi di lapangan beserta waktu dan rata2 pace running nya. thank you strava .,5,0.0,0.0,Positive,nya aplikasi strava chusus running peroleh data hasil running peta running pace. calori .juga elevasi lapangan beserta rata2 pace running nya. thank you strava .,35,25
baik,5,0.0,0.0,Positive,,1,0
gps ngaco mulu,2,0.0,0.0,Negative,gps ngaco mulu,3,3
ok,5,0.5,0.5,Positive,ok,1,1
alhamdulillah terimakasih atas update terbaru ini sudah tidak eror lagi,5,0.0,0.0,Positive,alhamdulillah terimakasih update terbaru eror,10,5
mantap,5,0.0,0.0,Positive,mantap,1,1
mantapz,5,0.0,0.0,Positive,mantapz,1,1
bug mele ah....jelek,1,0.0,0.0,Negative,bug mele ah....jelek,3,3
sesuai kebutuhan,5,0.0,0.0,Positive,sesuai kebutuhan,2,2
mantulll,5,0.0,0.0,Positive,mantulll,1,1
baru bergabung selama ini pakai aplikasi lain.. tertarik karena lebih sosialita,5,0.0,0.0,Positive,bergabung pakai aplikasi lain.. tertarik sosialita,11,6
nice apk,5,0.6,1.0,Positive,nice apk,2,2
good,4,0.7,0.6000000000000001,Positive,good,1,1
very good,5,0.9099999999999999,0.7800000000000001,Positive,very good,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
bagus,5,0.0,0.0,Positive,bagus,1,1
selsai lari petanya hancur mulu... taik lah,1,0.0,0.0,Negative,selsai lari petanya hancur mulu... taik,7,6
klo bisa kasih bahasa indonesia,5,0.0,0.0,Positive,klo kasih bahasa indonesia,5,4
nice,5,0.6,1.0,Positive,nice,1,1
payah sama aplikasi terbaru untuk di segmentnya,1,0.0,0.0,Negative,payah aplikasi terbaru segmentnya,7,4
strava and amazfit are out sync 😔,1,0.0,0.0,Negative,strava and amazfit are out sync 😔,7,7
mantap,5,0.0,0.0,Positive,mantap,1,1
good ...,5,0.7,0.6000000000000001,Positive,good ...,2,2
mantab !!!,5,0.0,0.0,Positive,mantab !!!,2,2
lumayan akurat,4,0.0,0.0,Positive,lumayan akurat,2,2
kenapa bertulisan processing activity terus? saya lari dari pagi gaada postingannya,5,0.0,0.0,Positive,bertulisan processing activity terus? lari pagi gaada postingannya,11,8
aplikasi strava pengaturannya pke bhs indonesia dong min... biar ngerti dari cara pemakaian nya sma jarak yang di tempuh,4,0.0,0.0,Positive,aplikasi strava pengaturannya pke bhs indonesia min... biar ngerti pemakaian nya sma jarak tempuh,19,14
top,5,0.5,0.5,Positive,top,1,1
keren,5,0.0,0.0,Positive,keren,1,1
semenjak update eror melulu,1,0.0,0.0,Negative,semenjak update eror melulu,4,4
strava juosss,5,0.0,0.0,Positive,strava juosss,2,2
mantap,3,0.0,0.0,Neutral,mantap,1,1
jadi aplikasi berbayar biar bisa liat posisi brpa d luar 10besar harus berlangganan kasih *1 aj,1,0.0,0.0,Negative,aplikasi berbayar biar liat posisi brpa d 10besar berlangganan kasih *1 aj,16,12
keren,5,0.0,0.0,Positive,keren,1,1
"im dissapointment, free user cant see their ride progress before",1,0.4,0.8,Negative,"im dissapointment, free user cant see their ride progress before",10,10
gud,5,0.0,0.0,Positive,gud,1,1
kok ga bisa login ke akun ya,3,0.0,0.0,Neutral,ga login akun ya,7,4
coba dulu,3,0.0,0.0,Neutral,coba,2,1
baik,5,0.0,0.0,Positive,,1,0
"itu untuk hitungan jaraknya kira""makai km atau mil yah??",3,0.0,0.0,Neutral,"hitungan jaraknya kira""makai km mil yah??",9,6
aplikasinya eror terus setelah diupgrade,1,0.0,0.0,Negative,aplikasinya eror diupgrade,5,3
sangat menyenang kan,5,0.0,0.0,Positive,menyenang,3,1
mantap,5,0.0,0.0,Positive,mantap,1,1
"mudah, lengkap. mohon ada opsi pilihan interface/informasi apa yang mau ditampilkan saat sharing",5,0.0,0.0,Positive,"mudah, lengkap. mohon opsi pilihan interface/informasi ditampilkan sharing",13,8
sangat bagus dan menyenangkan. terima kasih.,4,0.0,0.0,Positive,bagus menyenangkan. terima kasih.,6,4
strava membuatku terus bergerak tuk sehat dan aktif ! great strava 🤩,5,0.8,0.75,Positive,strava membuatku bergerak tuk sehat aktif ! great strava 🤩,12,10
good accurate,5,0.55,0.6166666666666667,Positive,good accurate,2,2
gak ada jaraknya,3,0.0,0.0,Neutral,gak jaraknya,3,2
aplikasi bermanfaat,5,0.0,0.0,Positive,aplikasi bermanfaat,2,2
mantappp poko nya,5,0.0,0.0,Positive,mantappp poko nya,3,3
"udh ada pembenahan, nice work 👌🏽",4,0.6,1.0,Positive,"udh pembenahan, nice work 👌🏽",6,5
pendataan bagus tapi kurang brp kalori yg dibakar selama aktivitas,3,0.0,0.0,Neutral,pendataan bagus brp kalori yg dibakar aktivitas,10,7
bagus tp harus bayar untuk optimalnya 😅👍,5,0.0,0.0,Positive,bagus tp bayar optimalnya 😅👍,7,5
mantap ini dah,5,0.0,0.0,Positive,mantap dah,3,2
"kecewa dengan aplikasi ini. awal dipakai baik dan tidak ada kendala. beberapa hari ini, latihan saya uncync'd terus. di sync juga nggak bisa. betul2 mengecewakan.",1,0.0,0.0,Negative,"kecewa aplikasi ini. dipakai kendala. ini, latihan uncync'd terus. sync nggak bisa. betul2 mengecewakan.",25,14
top,5,0.5,0.5,Positive,top,1,1
good,4,0.7,0.6000000000000001,Positive,good,1,1
oke,5,0.0,0.0,Positive,oke,1,1
pasti okelahh,5,0.0,0.0,Positive,okelahh,2,1
bagus,5,0.0,0.0,Positive,bagus,1,1
sep,5,0.0,0.0,Positive,sep,1,1
mantul,5,0.0,0.0,Positive,mantul,1,1
the best running app 👍,5,1.0,0.3,Positive,the best running app 👍,5,5
keren,5,0.0,0.0,Positive,keren,1,1
strava sangat membantu untuk mengetahui memory perjalanan ber sepeda..,5,0.0,0.0,Positive,strava membantu memory perjalanan ber sepeda..,9,6
lumayan suka error',3,0.0,0.0,Neutral,lumayan suka error',3,3
mengapa aplikasi ini gak bisa direcord ?,2,0.0,0.0,Negative,aplikasi gak direcord ?,7,4
good,5,0.7,0.6000000000000001,Positive,good,1,1
kenapa petanya sering loncat2 dan ga sesuai jalur yg saya lalui? kenapa setelah diupdate menjadi sering lost connect?,3,0.0,0.0,Neutral,petanya loncat2 ga sesuai jalur yg lalui? diupdate lost connect?,18,10
is the best app,5,1.0,0.3,Positive,is the best app,4,4
"sakjose mantep,semua tergantung hp sih kalo di oppo dan xiaomi banyak errornya,di samsung kentang-top lanjar jaya 👍😂",5,0.0,0.0,Positive,"sakjose mantep,semua tergantung hp sih kalo oppo xiaomi errornya,di samsung kentang-top lanjar jaya 👍😂",17,14
keren nih,5,0.0,0.0,Positive,keren nih,2,2
bagus juga ni aplikasi ok,4,0.5,0.5,Positive,bagus ni aplikasi ok,5,4
bagusss bangett apknyaa broooo....buruann donlowd apk ini yaaaa...klo gk donlowd entar rugiii kmu lohhhh...... bagi yg buatt apk inii mkaseh bangett yaaaa...apknya bagusssssss..,5,0.0,0.0,Positive,bagusss bangett apknyaa broooo....buruann donlowd apk yaaaa...klo gk donlowd entar rugiii kmu lohhhh...... yg buatt apk inii mkaseh bangett yaaaa...apknya bagusssssss..,23,21
mudah dipakai,4,0.0,0.0,Positive,mudah dipakai,2,2
